Field1,Text,Text1,Text2,Text3,Text4,Text5,Text6
"Eu sei que voces me odeiam
@thzinxp77
·
Feb 27
Planejamento bosta desses
482",Eu sei que voces me odeiam,@thzinxp77,Planejamento bosta desses,VALORANT Esports BR,@valesports_br,"12:00 AM · Feb 27, 2024","O Play-in do #VCTAmericas será um uma rodada de séries Md3 todos contra todos!

MIBR  Sentinels
MIBR  G2
Sentinels  G2

Se liga nos critérios de desempate para o caso de um eventual empate triplo "
"iluexcitejj
@iluexcite
·
Feb 27
kkkkkkkkkkkkkkkkkkkkkkkkkkkk krl LEO FARIA
112",iluexcitejj,@iluexcite,kkkkkkkkkkkkkkkkkkkkkkkkkkkk krl LEO FARIA,VALORANT Esports BR,@valesports_br,"12:00 AM · Feb 27, 2024","O Play-in do #VCTAmericas será um uma rodada de séries Md3 todos contra todos!

MIBR  Sentinels
MIBR  G2
Sentinels  G2

Se liga nos critérios de desempate para o caso de um eventual empate triplo "
"#buff_no_Cypher
@cypherferroso
·
Feb 27
Vocês jogaram isso no chat gpt e colocaram em prática: como criar um formato ruim.
370",#buff_no_Cypher,@cypherferroso,Vocês jogaram isso no chat gpt e colocaram em prática: como criar um formato ruim.,VALORANT Esports BR,@valesports_br,"12:00 AM · Feb 27, 2024","O Play-in do #VCTAmericas será um uma rodada de séries Md3 todos contra todos!

MIBR  Sentinels
MIBR  G2
Sentinels  G2

Se liga nos critérios de desempate para o caso de um eventual empate triplo "
"REVAN
@StevaN3011
·
Feb 26
menuda trolleada todos los partidos el mismo dia xd
382",REVAN,@StevaN3011,menuda trolleada todos los partidos el mismo dia xd,Heretics m1xwell,@Mixwell,"7:40 PM · Feb 26, 2024","Play-Ins, se lo juegan todo: 
#VCTEMEA 
- 14:00 Team Vitality vs Karmine Corp
- 17:00 Team Vitality vs KOI
- 20:00 KOI vs Karmine Corp
#VCTAmericas 
- 21:00 Sentinels vs MIBR 
- 00:00 G2 Esports vs MIBR 
- 03:00 G2 esports vs Sentinels
En directo en la mejor watch party "
"Rötten
@notemvr
·
Feb 26
Padre sí que labura , ahí estaré con las 15 horas de stream en el trabajo escuchando sus análisis 
854",Rötten,@notemvr,"Padre sí que labura , ahí estaré con las 15 horas de stream en el trabajo escuchando sus análisis ",Heretics m1xwell,@Mixwell,"7:40 PM · Feb 26, 2024","Play-Ins, se lo juegan todo: 
#VCTEMEA 
- 14:00 Team Vitality vs Karmine Corp
- 17:00 Team Vitality vs KOI
- 20:00 KOI vs Karmine Corp
#VCTAmericas 
- 21:00 Sentinels vs MIBR 
- 00:00 G2 Esports vs MIBR 
- 03:00 G2 esports vs Sentinels
En directo en la mejor watch party "
"Kailu 
@mvpkailu
·
Feb 26
otras 15 horitas con el culo cuadrado, di que si 
126",Kailu ,@mvpkailu,"otras 15 horitas con el culo cuadrado, di que si ",Heretics m1xwell,@Mixwell,"7:40 PM · Feb 26, 2024","Play-Ins, se lo juegan todo: 
#VCTEMEA 
- 14:00 Team Vitality vs Karmine Corp
- 17:00 Team Vitality vs KOI
- 20:00 KOI vs Karmine Corp
#VCTAmericas 
- 21:00 Sentinels vs MIBR 
- 00:00 G2 Esports vs MIBR 
- 03:00 G2 esports vs Sentinels
En directo en la mejor watch party "
"Joaco Ramirez
@JoacoRamir23236
·
Feb 26
Una pregunta no sw mucho del tema , q son play ins?
1
483",Joaco Ramirez,@JoacoRamir23236,"Una pregunta no sw mucho del tema , q son play ins?",Heretics m1xwell,@Mixwell,"7:40 PM · Feb 26, 2024","Play-Ins, se lo juegan todo: 
#VCTEMEA 
- 14:00 Team Vitality vs Karmine Corp
- 17:00 Team Vitality vs KOI
- 20:00 KOI vs Karmine Corp
#VCTAmericas 
- 21:00 Sentinels vs MIBR 
- 00:00 G2 Esports vs MIBR 
- 03:00 G2 esports vs Sentinels
En directo en la mejor watch party "
"Dobronx
@Blackout1999a
·
Feb 26
mixwel no podes poner tanta publicidad loco imposible de ver, un seguidor menos... espero que mi comentario cambie algo aunque lo dudo mucho
2
430",Dobronx,@Blackout1999a,"mixwel no podes poner tanta publicidad loco imposible de ver, un seguidor menos... espero que mi comentario cambie algo aunque lo dudo mucho",Heretics m1xwell,@Mixwell,"7:40 PM · Feb 26, 2024","Play-Ins, se lo juegan todo: 
#VCTEMEA 
- 14:00 Team Vitality vs Karmine Corp
- 17:00 Team Vitality vs KOI
- 20:00 KOI vs Karmine Corp
#VCTAmericas 
- 21:00 Sentinels vs MIBR 
- 00:00 G2 Esports vs MIBR 
- 03:00 G2 esports vs Sentinels
En directo en la mejor watch party "
"Tom
@Tomasoitu
·
Feb 26
Que hombre metiendo 15h de Watch party todos los días
2
934",Tom,@Tomasoitu,Que hombre metiendo 15h de Watch party todos los días,Heretics m1xwell,@Mixwell,"7:40 PM · Feb 26, 2024","Play-Ins, se lo juegan todo: 
#VCTEMEA 
- 14:00 Team Vitality vs Karmine Corp
- 17:00 Team Vitality vs KOI
- 20:00 KOI vs Karmine Corp
#VCTAmericas 
- 21:00 Sentinels vs MIBR 
- 00:00 G2 Esports vs MIBR 
- 03:00 G2 esports vs Sentinels
En directo en la mejor watch party "
"Sentinels
@Sentinels
·
20m
WE. HECKING. LOVE. TENZ.
TenZ
75
1.1K
8.9K
69K",Sentinels,@Sentinels,WE. HECKING. LOVE. TENZ.,Valorant News,@ValorINTEL,"11:57 AM · Feb 26, 2024","Check out all updated #VCTAmericas information, scores, matches, times, streams, and more here: 

 https://dexerto.com/valorant/vct-americas-kickoff-stream-teams-and-more-2464843/…"
"OJ
@Bromarmar
·
Feb 26
See you tomorrow for some bangers
1
227",OJ,@Bromarmar,See you tomorrow for some bangers,Mitch Leslie,@ubershouts,"11:55 AM · Feb 26, 2024",See u nerds tomorrow for game 1 #VCTAmericas
"MoBogsly
@MoBogsly
·
Feb 26
Looks like watching Val just got more fun.

Can't wait to watch!
154",MoBogsly,@MoBogsly,"Looks like watching Val just got more fun.

Can't wait to watch!",Mitch Leslie,@ubershouts,"11:55 AM · Feb 26, 2024",See u nerds tomorrow for game 1 #VCTAmericas
"Anthony
@krunchy76
·
Feb 26
Just doing desk or you casting a game? Talents wasted on desk imo. :)
1
247",Anthony,@krunchy76,Just doing desk or you casting a game? Talents wasted on desk imo. :),Mitch Leslie,@ubershouts,"11:55 AM · Feb 26, 2024",See u nerds tomorrow for game 1 #VCTAmericas
"sExcold Oblivione
@hadistan32
·
Feb 26
are u casting?
2
243",sExcold Oblivione,@hadistan32,are u casting?,Mitch Leslie,@ubershouts,"11:55 AM · Feb 26, 2024",See u nerds tomorrow for game 1 #VCTAmericas
"Elisabeth Marchini
@ejmarchini
·
Feb 27
Thank you 
1
249",Elisabeth Marchini,@ejmarchini,Thank you ,Elisabeth Marchini,@ejmarchini,"11:18 AM · Feb 26, 2024","Happy, grateful, ready for more. #VCTAmericas"
"Elisabeth Marchini
@ejmarchini
·
Feb 26
Love you Mama Zekken!!! 
4
959",Elisabeth Marchini,@ejmarchini,Love you Mama Zekken!!! ,Elisabeth Marchini,@ejmarchini,"11:18 AM · Feb 26, 2024","Happy, grateful, ready for more. #VCTAmericas"
"day
@drvmf
·
Feb 26
1
1.3K",day,@drvmf,,Valorant News,@ValorINTEL,"10:45 AM · Feb 26, 2024","KRÜ Esports will not qualify for VCT Masters Madrid 

They have been eliminated from the #VCTAmericas Kickoff Tournament"
"Teklnew2
@Teklnew2offical
·
Feb 26
GIF
389",Teklnew2,@Teklnew2offical,,Valorant News,@ValorINTEL,"10:45 AM · Feb 26, 2024","KRÜ Esports will not qualify for VCT Masters Madrid 

They have been eliminated from the #VCTAmericas Kickoff Tournament"
"Valor Central
@ValorCentral
·
Feb 27
>>>
17",Valor Central,@ValorCentral,>>>,Valor Central,@ValorCentral,"9:42 AM · Feb 26, 2024","Space bar jump > Scroll wheel jump

#VCTAmericas"
"Valor Central
@ValorCentral
·
Feb 26
F A C T S
1
58",Valor Central,@ValorCentral,F A C T S,Valor Central,@ValorCentral,"9:42 AM · Feb 26, 2024","Space bar jump > Scroll wheel jump

#VCTAmericas"
"Valor Central
@ValorCentral
·
Feb 26
SPACE BAR >>>>>>
1
77",Valor Central,@ValorCentral,SPACE BAR >>>>>>,Valor Central,@ValorCentral,"9:42 AM · Feb 26, 2024","Space bar jump > Scroll wheel jump

#VCTAmericas"
"arf
@arfyFPS
·
Feb 26
both/combo > scroll wheel > spacebar
1
51",arf,@arfyFPS,both/combo > scroll wheel > spacebar,Valor Central,@ValorCentral,"9:42 AM · Feb 26, 2024","Space bar jump > Scroll wheel jump

#VCTAmericas"
"Akleous
@AkPack
·
Feb 26
This is why ur diamond zero
65",Akleous,@AkPack,This is why ur diamond zero,Valor Central,@ValorCentral,"9:42 AM · Feb 26, 2024","Space bar jump > Scroll wheel jump

#VCTAmericas"
"Gompers
@gompersx
·
Feb 26
Youre so beautiful 
210",Gompers,@gompersx,Youre so beautiful ,athxna,@athxna,"9:38 AM · Feb 26, 2024",i bought valorant capsules and my hair grew this long OVERNIGHT!!!! this is NOT a scam try it TODAY!! #VCTAmericas
"TIFFANY
@spidertiff
·
Feb 26
194",TIFFANY,@spidertiff,,athxna,@athxna,"9:38 AM · Feb 26, 2024",i bought valorant capsules and my hair grew this long OVERNIGHT!!!! this is NOT a scam try it TODAY!! #VCTAmericas
"Angelo PLUS ULTRA
@de_Angelo13
·
Feb 26
LMFAOOO MIRNA but you look amazing tho!!
GIF
55",Angelo PLUS ULTRA,@de_Angelo13,LMFAOOO MIRNA but you look amazing tho!!,athxna,@athxna,"9:38 AM · Feb 26, 2024",i bought valorant capsules and my hair grew this long OVERNIGHT!!!! this is NOT a scam try it TODAY!! #VCTAmericas
"Cal
@CalCameron_
·
Feb 26
I know that guy!
3
505",Cal,@CalCameron_,I know that guy!,VALORANT Esports NA,@valesports_na,"8:31 AM · Feb 26, 2024","With everything on the line, he performed at an incredible level.


@zekkenVAL
 is your MVP! #VCTAmericas"
"TARA
@wonflwr
·
Feb 26
YES THEYRE IN PLAYOFFS NOW FOR VCT MASTERS
27",TARA,@wonflwr,YES THEYRE IN PLAYOFFS NOW FOR VCT MASTERS,TARA,@wonflwr,"8:30 AM · Feb 26, 2024",SENTINELS ARE BACKKKKK  #VCTAmericas
"TARA
@wonflwr
·
Feb 26
SENTINELS ATE SOOOOO HARD
1
28",TARA,@wonflwr,SENTINELS ATE SOOOOO HARD,TARA,@wonflwr,"8:30 AM · Feb 26, 2024",SENTINELS ARE BACKKKKK  #VCTAmericas
"VT LG56 
@lowgravity56
·
Feb 26
Nt mis amores. Son un equipazo, ahora a formar mas quimica en el equipo y en abril AMASAN
35
24K",VT LG56 ,@lowgravity56,"Nt mis amores. Son un equipazo, ahora a formar mas quimica en el equipo y en abril AMASAN",LEVIATAN,@LeviatanGG,"8:29 AM · Feb 26, 2024","Perdón a todos los que nos apoyaron, no pudo ser.

#VCTAmericas"
"Eu sei que voces me odeiam
@thzinxp77
·
Feb 26
Tem coisa que o dinheiro não compra não é ?
45",Eu sei que voces me odeiam,@thzinxp77,Tem coisa que o dinheiro não compra não é ?,Wesley Pereira,@pereirawesley_,"8:26 AM · Feb 26, 2024","É... Leviatan dá adeus ao #VCTAmericas Kickoff 2024. Sentinels segue viva e vai jogar a fase de entrada junto com o MIBR.

Falta agora saber quem virá de KRÜ e G2."
"Jose Eduardo
@JoseEduardoJE11
·
Feb 26
Será que agr vão mudar aquela fala de que o aspas carregava a loud ? Isso não existe em nenhum esporte de um jogador carregar sozinho
128",Jose Eduardo,@JoseEduardoJE11,Será que agr vão mudar aquela fala de que o aspas carregava a loud ? Isso não existe em nenhum esporte de um jogador carregar sozinho,Wesley Pereira,@pereirawesley_,"8:26 AM · Feb 26, 2024","É... Leviatan dá adeus ao #VCTAmericas Kickoff 2024. Sentinels segue viva e vai jogar a fase de entrada junto com o MIBR.

Falta agora saber quem virá de KRÜ e G2."
"BrunoXLLL
@bruninho6x
·
Feb 26
não digo nada só digo isso 
25",BrunoXLLL,@bruninho6x,não digo nada só digo isso ,Wesley Pereira,@pereirawesley_,"8:26 AM · Feb 26, 2024","É... Leviatan dá adeus ao #VCTAmericas Kickoff 2024. Sentinels segue viva e vai jogar a fase de entrada junto com o MIBR.

Falta agora saber quem virá de KRÜ e G2."
"Tiago Oliveira
@TiagoOlliveir44
·
Feb 26
Agora só maluco pra ver G2 x Kru. 
23:00 domingo, hora de descansar que amanhã começa a semana kkkk.
64",Tiago Oliveira,@TiagoOlliveir44,"Agora só maluco pra ver G2 x Kru. 
23:00 domingo, hora de descansar que amanhã começa a semana kkkk.",Wesley Pereira,@pereirawesley_,"8:26 AM · Feb 26, 2024","É... Leviatan dá adeus ao #VCTAmericas Kickoff 2024. Sentinels segue viva e vai jogar a fase de entrada junto com o MIBR.

Falta agora saber quem virá de KRÜ e G2."
"galaxies
@galaxieszs
·
Feb 26
Situação difícil pra quem trocou de time querendo ser campeão
53",galaxies,@galaxieszs,Situação difícil pra quem trocou de time querendo ser campeão,Wesley Pereira,@pereirawesley_,"8:26 AM · Feb 26, 2024","É... Leviatan dá adeus ao #VCTAmericas Kickoff 2024. Sentinels segue viva e vai jogar a fase de entrada junto com o MIBR.

Falta agora saber quem virá de KRÜ e G2."
"Fernando (9-8)
@Fernands_a
·
Feb 26
Bom que a Sentinels é mais facil que a Lev pra nossa MIBR
1
175",Fernando (9-8),@Fernands_a,Bom que a Sentinels é mais facil que a Lev pra nossa MIBR,Wesley Pereira,@pereirawesley_,"8:26 AM · Feb 26, 2024","É... Leviatan dá adeus ao #VCTAmericas Kickoff 2024. Sentinels segue viva e vai jogar a fase de entrada junto com o MIBR.

Falta agora saber quem virá de KRÜ e G2."
"Yiğit
@kuulvibes
·
Feb 26
cidden önemli askdskad
1
414",Yiğit,@kuulvibes,cidden önemli askdskad,Yiğit,@kuulvibes,"8:26 AM · Feb 26, 2024"," Sentinels, Leviatán'ı eledi!

Sentinels, rakibi Leviatán'ı 2-1 mağlup ederek play-in aşamasına yükseldi. #VCTAmericas

SEN  13-3  LEV — Split
SEN  6-13  SEN — Breeze
SEN  13-9  LEV — Bind"
"Muhammet
@MuhammetTqw
·
Feb 26
Abi ben anlamadım diyincede
4
793",Muhammet,@MuhammetTqw,Abi ben anlamadım diyincede,Yiğit,@kuulvibes,"8:26 AM · Feb 26, 2024"," Sentinels, Leviatán'ı eledi!

Sentinels, rakibi Leviatán'ı 2-1 mağlup ederek play-in aşamasına yükseldi. #VCTAmericas

SEN  13-3  LEV — Split
SEN  6-13  SEN — Breeze
SEN  13-9  LEV — Bind"
"Erick
@erickrochareal
·
Feb 26
É aspas KKKKKJ foi disputar título.. na loud tu jogava todos os camp e chegava ao menos no top 4 de cada um.. já na lev..
1
1
359",Erick,@erickrochareal,É aspas KKKKKJ foi disputar título.. na loud tu jogava todos os camp e chegava ao menos no top 4 de cada um.. já na lev..,VALORANT Esports BR,@valesports_br,"8:26 AM · Feb 26, 2024","NO DUELO ASPAS X SACY, DEU 
@sen_sacy
!

A 
@Sentinels
 elimina a 
@LeviatanGG
, segue viva no #VCTAmericas Kickoff e jogará o Play-In amanhã!

- Split: SEN 13x3
- Breeze: LEV 13x6
- Bind: SEN 13x9"
"Ennio Silva
@_efsilva
·
Feb 26
Boas lives nas férias, 
@aspaszin
, que bom que tem estrutura pra aproveitar bem esse tempo parado! Tmj!
1
162",Ennio Silva,@_efsilva,"Boas lives nas férias, ",VALORANT Esports BR,@valesports_br,"8:26 AM · Feb 26, 2024","NO DUELO ASPAS X SACY, DEU 
@sen_sacy
!

A 
@Sentinels
 elimina a 
@LeviatanGG
, segue viva no #VCTAmericas Kickoff e jogará o Play-In amanhã!

- Split: SEN 13x3
- Breeze: LEV 13x6
- Bind: SEN 13x9"
"Roldi (Renato Roldán)
@Roldi11
·
Feb 26
Si le eliminan ahora a Kru nos queda una Másters en Madrid 
3
113",Roldi (Renato Roldán),@Roldi11,Si le eliminan ahora a Kru nos queda una Másters en Madrid ,Tinkas,@TinkasVAL,"8:26 AM · Feb 26, 2024","Leviatan cae 1x2 frente a Sentinels y queda eliminado del kickoff de la #VCTAmericas.

Sentinels clasifica a los Play-in."
"Entus Azubu
@rataza167
·
Feb 26
Jajajaja, a casa, burrazos, saquen a nzr de nuevos, imbéciles. xd
2
1
167",Entus Azubu,@rataza167,"Jajajaja, a casa, burrazos, saquen a nzr de nuevos, imbéciles. xd",Tinkas,@TinkasVAL,"8:26 AM · Feb 26, 2024","Leviatan cae 1x2 frente a Sentinels y queda eliminado del kickoff de la #VCTAmericas.

Sentinels clasifica a los Play-in."
"KRÜ keznitdeuS
@keznitdeuS
·
15h
tristeza nao tem fim xd
13
73
1.3K
43K",KRÜ keznitdeuS,@keznitdeuS,tristeza nao tem fim xd,Tinkas,@TinkasVAL,"8:26 AM · Feb 26, 2024","Leviatan cae 1x2 frente a Sentinels y queda eliminado del kickoff de la #VCTAmericas.

Sentinels clasifica a los Play-in."
"coni ♡
@neeavee
·
1h
cualquier cosa no soy yo, mi hombre deja abierto el roblox para farmear 
1
42
1.7K",coni ♡,@neeavee,"cualquier cosa no soy yo, mi hombre deja abierto el roblox para farmear ",Tinkas,@TinkasVAL,"8:26 AM · Feb 26, 2024","Leviatan cae 1x2 frente a Sentinels y queda eliminado del kickoff de la #VCTAmericas.

Sentinels clasifica a los Play-in."
"VamosEG
@VamosEG
·
2h
...
2
150
2.9K",VamosEG,@VamosEG,...,Tinkas,@TinkasVAL,"8:26 AM · Feb 26, 2024","Leviatan cae 1x2 frente a Sentinels y queda eliminado del kickoff de la #VCTAmericas.

Sentinels clasifica a los Play-in."
"JJ
@SocioTechGlobal
·
Feb 26
Leviatán needs a coaching change.
2
126
18K",JJ,@SocioTechGlobal,Leviatán needs a coaching change.,Valorant News,@ValorINTEL,"8:26 AM · Feb 26, 2024","Leviatán will not qualify for VCT Masters Madrid 

They have been eliminated from the #VCTAmericas Kickoff Tournament after a 1-2 loss against Sentinels"
"day
@drvmf
·
Feb 26
ggwp 
5
15K",day,@drvmf,ggwp ,Valorant News,@ValorINTEL,"8:26 AM · Feb 26, 2024","Leviatán will not qualify for VCT Masters Madrid 

They have been eliminated from the #VCTAmericas Kickoff Tournament after a 1-2 loss against Sentinels"
"Vitto
@iAm_Vitto_
·
Feb 26
So sad  hoping this team will step-up for the league 
1
5.1K",Vitto,@iAm_Vitto_,So sad ,Valorant News,@ValorINTEL,"8:26 AM · Feb 26, 2024","Leviatán will not qualify for VCT Masters Madrid 

They have been eliminated from the #VCTAmericas Kickoff Tournament after a 1-2 loss against Sentinels"
"Brad Jacobson
@bradballer1212
·
Feb 26
Aspas left loud for this?
2
1.4K",Brad Jacobson,@bradballer1212,Aspas left loud for this?,Valorant News,@ValorINTEL,"8:26 AM · Feb 26, 2024","Leviatán will not qualify for VCT Masters Madrid 

They have been eliminated from the #VCTAmericas Kickoff Tournament after a 1-2 loss against Sentinels"
"GZA ティッカー
@GzaOnAir
·
Feb 26
Sentinels COOK
15
4.9K",GZA ティッカー,@GzaOnAir,Sentinels COOK,Valorant News,@ValorINTEL,"8:26 AM · Feb 26, 2024","SENTINELS HAVE ELIMINATED LEVIATAN, AND QUALIFY FOR THE #VCTAMERICAS KICKOFF PLAY-IN"
"shair
@sssshair
·
Feb 26
Ggs 
7
4.2K",shair,@sssshair,Ggs ,Valorant News,@ValorINTEL,"8:26 AM · Feb 26, 2024","SENTINELS HAVE ELIMINATED LEVIATAN, AND QUALIFY FOR THE #VCTAMERICAS KICKOFF PLAY-IN"
"day
@drvmf
·
Feb 26
THE GOAT HAS COOKED
4
1
124
6.6K",day,@drvmf,THE GOAT HAS COOKED,Valorant News,@ValorINTEL,"8:26 AM · Feb 26, 2024","SENTINELS HAVE ELIMINATED LEVIATAN, AND QUALIFY FOR THE #VCTAMERICAS KICKOFF PLAY-IN"
"Deussss
@Maximil71306092
·
Feb 26
Tex agente infiltrado de sentinels
19
712",Deussss,@Maximil71306092,Tex agente infiltrado de sentinels,LEVIATAN,@LeviatanGG,"8:19 AM · Feb 26, 2024","Ya no aguanto maaaasss 

#VCTAmericas"
"Ken
@y3ra_18
·
Feb 26
Decían que en el lol daban pena pero en el valo eran unas bestias yo veo que son igual de malos xd
3
399",Ken,@y3ra_18,Decían que en el lol daban pena pero en el valo eran unas bestias yo veo que son igual de malos xd,LEVIATAN,@LeviatanGG,"8:19 AM · Feb 26, 2024","Ya no aguanto maaaasss 

#VCTAmericas"
"Bruno Sousa Santana
@BrunoSo40294036
·
Feb 26
Tex kkkkkkkkkkkkk
1
520",Bruno Sousa Santana,@BrunoSo40294036,Tex kkkkkkkkkkkkk,LEVIATAN,@LeviatanGG,"8:19 AM · Feb 26, 2024","Ya no aguanto maaaasss 

#VCTAmericas"
"Güaren
@ReyGuaren
·
Feb 26
Quizas con equipo latino esto no pasaba
2
365",Güaren,@ReyGuaren,Quizas con equipo latino esto no pasaba,LEVIATAN,@LeviatanGG,"8:19 AM · Feb 26, 2024","Ya no aguanto maaaasss 

#VCTAmericas"
"杜希德
@its_me_abdel
·
Feb 26
GIF
1
79",杜希德,@its_me_abdel,,LEVIATAN,@LeviatanGG,"8:19 AM · Feb 26, 2024","Ya no aguanto maaaasss 

#VCTAmericas"
"‌‌‌‌‌‌‌‌‌
@LefrancisF
·
Feb 26
11
496",‌,@LefrancisF,,‌,@LefrancisF,"8:18 AM · Feb 26, 2024","J'AI HONTE... J'AI FAIT CROIRE DANS LE TCHAT NA QUE JE DEVAIS M'ABSENTER QUELQUES MINUTES ET DONC J'AI BESOIN D'UN MEC POUR ME RETRANSCRIRE LE MATCH EN TEXTE POUR QUE JE N'EN RATE PAS UNE MIETTE ET LA DANS MES DMS... #VCTAMERICAS 

JE LUI DIS QUE C’ÉTAIT UNE BLAGUE ? AYAAAAAAAAAA"
"Lucax
@LucaxSeahawks
·
Feb 26
1
1
6
521",Lucax,@LucaxSeahawks,,LEVIATAN,@LeviatanGG,"7:44 AM · Feb 26, 2024","4-0

#VCTAmericas"
"ɓ
@ilbrnl
·
Feb 26
Instamufa
485",ɓ,@ilbrnl,Instamufa,LEVIATAN,@LeviatanGG,"7:44 AM · Feb 26, 2024","4-0

#VCTAmericas"
"XiboloTarao
@XiboloTarao_val
·
Feb 26
CM XQ LA MUFAS
527",XiboloTarao,@XiboloTarao_val,CM XQ LA MUFAS,LEVIATAN,@LeviatanGG,"7:44 AM · Feb 26, 2024","4-0

#VCTAmericas"
"Taby
@tabyway
·
Feb 26
VAMO
71",Taby,@tabyway,VAMO,LEVIATAN,@LeviatanGG,"7:24 AM · Feb 26, 2024","1-1 SE DEFINE EN BIND

#VCTAmericas #VCT2024"
"SNOR
@squirIax
·
Feb 26
LFGGGG
272",SNOR,@squirIax,LFGGGG,LEVIATAN,@LeviatanGG,"7:24 AM · Feb 26, 2024","1-1 SE DEFINE EN BIND

#VCTAmericas #VCT2024"
"Pedro Henrique
@pedroh_fec
·
Feb 26
se tex é jogador de valorant eu sou uma brastemp
147",Pedro Henrique,@pedroh_fec,se tex é jogador de valorant eu sou uma brastemp,LEVIATAN,@LeviatanGG,"6:51 AM · Feb 26, 2024","5-0, VAMOS CARAJO 

#VCTAmericas"
"Verdin #DinoRaus 
@verdin_sge
·
Feb 26
Este es el Leviatan que conozco vamooos 
286",Verdin #DinoRaus ,@verdin_sge,Este es el Leviatan que conozco vamooos ,LEVIATAN,@LeviatanGG,"6:51 AM · Feb 26, 2024","5-0, VAMOS CARAJO 

#VCTAmericas"
"Agustin10Wang
@Agustin10Wang
·
Feb 26
GIRA ASPAS GIRA
183",Agustin10Wang,@Agustin10Wang,GIRA ASPAS GIRA,LEVIATAN,@LeviatanGG,"6:51 AM · Feb 26, 2024","5-0, VAMOS CARAJO 

#VCTAmericas"
"LEVIATAN
@LeviatanGG
·
Feb 26
4
14
7.5K",LEVIATAN,@LeviatanGG,,LEVIATAN,@LeviatanGG,"6:43 AM · Feb 26, 2024","CUATRO KA DEL REY! 
@kiNggfps
 

#VCTAmericas #VCT2024"
"RH
@rhuan27_
·
Feb 26
sou felizão, graças a deus KKKKKK 
2
696",RH,@rhuan27_,"sou felizão, graças a deus KKKKKK ",RH,@rhuan27_,"6:30 AM · Feb 26, 2024","''escolhi um time que eu possa ser campeão de novo.''

~Aspas. #VCTAmericas"
"FITCHIN
@fitchinGG
·
Feb 26
APOYOOOO
12
2.7K",FITCHIN,@fitchinGG,APOYOOOO,LEVIATAN,@LeviatanGG,"6:28 AM · Feb 26, 2024","VAMOS A DAR VUELTA LA HISTORIA

#VCTAmericas #VCT2024"
"Wesley Pereira
@pereirawesley_
·
Feb 26
Dito isso, vou voltar pra final do Six Invitational
1
144",Wesley Pereira,@pereirawesley_,"Dito isso, vou voltar pra final do Six Invitational",Wesley Pereira,@pereirawesley_,"6:27 AM · Feb 26, 2024","Isso foi tão feio que nem vou falar tanta coisa.

Sentinels passeia diante da Leviatán na Split, seu mapa de escolha. #VCTAmericas"
"Eu sei que voces me odeiam
@thzinxp77
·
Feb 26
Slc que escolha pessima do aspas em…
55",Eu sei que voces me odeiam,@thzinxp77,Slc que escolha pessima do aspas em…,Wesley Pereira,@pereirawesley_,"6:27 AM · Feb 26, 2024","Isso foi tão feio que nem vou falar tanta coisa.

Sentinels passeia diante da Leviatán na Split, seu mapa de escolha. #VCTAmericas"
"Maria Eduarda
@duda_menddess
·
Feb 26
Mano eu espero nunca mais ver um br indo pra gringa nesse Valorant, é quase um ato xenofobico isso vei
1
84",Maria Eduarda,@duda_menddess,"Mano eu espero nunca mais ver um br indo pra gringa nesse Valorant, é quase um ato xenofobico isso vei",Wesley Pereira,@pereirawesley_,"6:27 AM · Feb 26, 2024","Isso foi tão feio que nem vou falar tanta coisa.

Sentinels passeia diante da Leviatán na Split, seu mapa de escolha. #VCTAmericas"
"Liquid bstrdd
@bstrddgg
·
17h
eu duvido essa pataquada desse time da team liquid ganhar de srn, jelly, sayuri, mel e jubs no mesmo time   e eu acho pouco já q é mt ego pra mt show de horror  só não eram desbancadas pq n formavam um time melhor, qnd começarem a perder vão entrar num choque TÃO grande
171
225
2.3K
108K",Liquid bstrdd,@bstrddgg,"eu duvido essa pataquada desse time da team liquid ganhar de srn, jelly, sayuri, mel e jubs no mesmo time   e eu acho pouco já q é mt ego pra mt show de horror  só não eram desbancadas pq n formavam um time melhor, qnd começarem a perder vão entrar num choque TÃO grande",Wesley Pereira,@pereirawesley_,"6:27 AM · Feb 26, 2024","Isso foi tão feio que nem vou falar tanta coisa.

Sentinels passeia diante da Leviatán na Split, seu mapa de escolha. #VCTAmericas"
"day
@drvmf
·
Feb 26
goated
2
952",day,@drvmf,goated,VALORANT Esports NA,@valesports_na,"6:27 AM · Feb 26, 2024","Masterclass performance.


@Sentinels
 take Split in DOMINATING fashion to go up 1-0 in the series! Breeze coming up next. #VCTAmericas

 http://valorantesports.com"
"Tax
@716tax
·
Feb 26
What is this Sentinels team???
GIF
2
684",Tax,@716tax,What is this Sentinels team???,VALORANT Esports NA,@valesports_na,"6:27 AM · Feb 26, 2024","Masterclass performance.


@Sentinels
 take Split in DOMINATING fashion to go up 1-0 in the series! Breeze coming up next. #VCTAmericas

 http://valorantesports.com"
"Jake
@Shamie272
·
Feb 26
marc shut up
1
170",Jake,@Shamie272,marc shut up,@MP4,@mp4rcs,"6:26 AM · Feb 26, 2024",Sentinels Boys Looking Clean Out There! #SEN #LEV #VCTAmericas
"Bruno Romano
@BrunoR0mano
·
Feb 26
Zika e zika melão
37",Bruno Romano,@BrunoR0mano,Zika e zika melão,Gustavo Melão,@melaogustavo,"6:02 AM · Feb 26, 2024","a LEV não pode perder esse ataque com 2 duelistas hein

#VCTAmericas"
